team,FGA_2,FGM_2,FGR_2,FGR_3,FGA_3,FGM_3,FTA,FTM,FTR,AST,BLK,STL,TOV,TOV_team,DREB,OREB,F_tech,F_personal,team_score,opponent_team_score,point_diff,largest_lead,notD1_incomplete,OT_length_min_tot,rest_days,attendance,tz_dif_H_E,prev_game_dist,home_away,home_away_NS,travel_dist,min,max,offense_weighted_sum,defense_weighted_sum,extra_weighted_sum,offense_weighted_sum_scaled,defense_weighted_sum_scaled,extra_weighted_sum_scaled
colorado_buffaloes,57.6,23.73333333,0.410336524,0.302580502,19.13333333,5.8,17.73333333,12.1,0.682330827195927,14.03333333,3.6,10.76666667,14.33333333,0.633333333,24.23333333,12.13333333,0.1,17.3,65.36666667,56.83333333,8.53333334,15.76666667,,6.25,3.931034483,1908.461538,-0.068965517,398.2758621,,0.166666667,479.2333333,-0.068965517,1908.461538,8.406186491536541,11.44530846598977,36.06941431237303,55.84698987981916,67.46593623258775,26.595960479949383
erskine_flying_fleet,43.66666667,8.0,0.184110167,0.095061728,22.66666667,2.333333333,16.33333333,7.333333333,0.448979591907955,3.0,2.666666667,8.666666667,23.66666667,5.333333333,18.66666667,7.666666667,0.0,12.33333333,25.66666667,69.66666667,-44.0,0.0,,,,,,,,0.0,,0.0,69.66666667,0.5036924166068708,9.096095002135419,,3.7376771825029325,48.69917159041443,
tulane_green_wave,61.64285714,24.82142857,0.404026629,0.301981942,20.78571429,6.25,20.42857143,15.25,0.746503496451293,15.28571429,3.892857143,6.535714286,15.07142857,0.892857143,28.82142857,14.14285714,0.214285714,14.60714286,71.14285714,66.0,5.14285714,12.03571429,,6.666666667,4.407407407,1019.692308,-0.035714286,670.8148148,,0.071428571,502.4642857,-0.035714286,1019.692308,7.249297875434628,12.913246284725279,55.74091662819275,48.21842729175338,79.19260304146766,47.57593937743249
maryland_eastern_shore_hawks,61.68,23.48,0.384546586,0.26692523,16.24,4.24,19.44,12.4,0.637860082304527,12.48,2.64,7.64,16.4,0.48,26.36,16.28,0.12,20.16,63.6,62.44,1.16,12.58333333,,,5.083333333,483.2352941,0.0,176.9473684,,-0.08,113.6363636,-0.08,483.2352941,7.126939771868425,11.075177960000001,,47.41159382635295,64.50913720190198,
alabama_am_bulldogs,57.83333333,21.25,0.36997483,0.264358905,12.54166667,3.291666667,18.25,12.75,0.7,11.0,4.625,6.083333333,16.29166667,0.833333333,26.33333333,13.20833333,0.041666667,16.79166667,58.54166667,63.16666667,-4.625,8.583333333,,10.0,5.217391304,816.1304348,0.041666667,542.173913,,-0.25,416.125,-0.25,816.1304348,5.304243969614178,11.435574747891751,46.85659743880222,35.39267617691485,67.38817812356558,38.10066768138
arkansas_pine_bluff_golden_lions,62.44,24.72,0.394472029,0.282151108,19.56,5.6,20.96,14.56,0.69,13.92,3.12,8.16,15.8,0.32,27.84,13.48,0.16,17.48,69.6,68.4,1.2,12.48,,,5.0,908.8636364,0.041666667,317.9090909,,-0.12,343.625,,,7.197433055363764,12.33827492,,47.8764289173874,74.59942645542648,
montreat_cavaliers,45.0,9.0,0.2,0.066666667,15.0,1.0,10.0,4.0,0.4,4.0,1.0,3.0,26.0,4.0,15.0,9.0,0.0,13.0,23.0,79.0,-56.0,0.0,True,,,,,,away,0.0,,0.0,79.0,0.563632333354088,5.759235,,4.1329230169466165,22.042561934681615,
talladega_tornadoes,69.0,29.0,0.418412698,0.322222222,16.5,5.5,16.0,12.0,0.75,19.0,2.5,8.0,16.5,0.0,19.5,10.0,0.0,22.5,75.5,94.5,-19.0,5.0,,,,,,,,0.0,,0.0,94.5,4.665546454293431,7.707313000000001,,31.181083200156564,37.60484347831506,
brevard_tornados,57.0,15.0,0.263157895,0.095238095,21.0,2.0,6.0,5.0,0.833333333333333,6.0,2.0,8.0,31.0,2.0,15.0,11.0,0.0,15.0,37.0,101.0,-64.0,0.0,True,,,,,,away,0.0,,0.0,101.0,0.7975649311503399,6.7940619999999985,,5.675482463758842,30.309309530493245,
uab_blazers,56.32142857,23.53571429,0.420462015,0.303572455,18.89285714,5.571428571,18.71428571,14.10714286,0.75381679,12.82142857,3.714285714,5.214285714,16.32142857,0.821428571,28.21428571,12.14285714,0.071428571,17.14285714,66.75,64.03571429,2.71428571,11.14285714,,5.0,4.444444444,683.4545455,0.0,614.4230769,,0.035714286,583.7407407,0.0,683.4545455,6.512304731035,11.905706998430578,52.39897462692551,43.35866961864935,71.14384419321331,44.011703584072976
mars_hill_mountain_lions,50.66666667,16.0,0.321302261,0.272195641,18.66666667,5.0,11.33333333,6.0,0.529411764861592,7.666666667,1.0,7.333333333,23.66666667,1.333333333,17.33333333,7.666666667,0.0,13.33333333,43.0,81.0,-38.0,0.333333333,,,,,,,,0.0,,0.0,81.0,1.2200378286527536,7.821387332272324,,8.461283011453707,38.51612982091729,
southern_miss_lady_eagles,59.23333333,25.56666667,0.431896482,0.298129156,10.76666667,3.366666667,18.13333333,12.2,0.672794117770734,14.5,3.166666667,8.533333333,16.66666667,0.566666667,26.06666667,13.56666667,0.0,18.73333333,66.7,64.03333333,2.66666667,12.4,,5.0,4.172413793,1115.269231,0.071428571,472.5769231,,0.0,417.8571429,0.0,1115.269231,7.2045057391332605,11.449820501971407,40.63936143164041,47.923066432918496,67.50198077201648,31.469883812573514
oakland_golden_grizzlies,59.16666667,22.6,0.383484582,0.297578411,21.0,6.266666667,16.13333333,11.13333333,0.69008264,11.13333333,1.566666667,7.433333333,15.23333333,0.7,23.13333333,12.56666667,0.2,17.2,62.6,63.96666667,-1.36666667,9.275862069,,,4.068965517,618.16,-0.2,430.7241379,,0.1,483.6333333,-0.2,618.16,5.54233282090685,9.908523165126208,,36.96264209958655,55.18927917668129,
houston_christian_huskies,55.32,19.28,0.350130178,0.322515941,18.0,5.72,16.84,13.2,0.783847980997625,11.16,3.92,8.08,16.2,0.76,24.72,10.56,0.04,15.4,57.48,56.28,1.2,10.12,,5.0,5.125,657.1818182,0.0,380.2,,-0.12,358.3913043,-0.12,657.1818182,5.793380371086604,11.337132,34.169026825172,38.61805812017097,66.60176517776958,24.569166148819157
se_louisiana_lady_lions,57.16,23.32,0.409976181,0.26301141,14.12,3.84,16.84,10.68,0.63,12.8,2.6,9.48,15.12,0.44,25.44,11.88,0.24,16.32,61.16,54.44,6.72,14.44,,5.0,5.166666667,718.2173913,0.0,296.0,,-0.08,287.6521739,-0.08,718.2173913,7.739618635282467,11.70267304,27.5930208795008,51.45161893411777,69.52190111700435,17.55574827381757
mcneese_cowgirls,62.03571429,24.17857143,0.394202368,0.30844608,26.89285714,8.25,19.28571429,13.78571429,0.71481481,14.25,1.964285714,9.607142857,18.92857143,0.428571429,26.25,14.28571429,0.178571429,20.03571429,70.39285714,71.60714286,-1.21428572,13.03571429,,,4.518518519,1321.636364,0.0,566.047619,,-0.214285714,440.64,-0.214285714,1321.636364,7.387608417903263,11.449000749251342,,49.13045167778845,67.49543215197878,
texas_am_texarkana_eagles,55.0,21.0,0.381818182,0.230769231,13.0,3.0,13.0,11.0,0.846153846153846,13.0,4.0,8.0,25.0,1.0,27.0,7.0,2.0,21.0,56.0,71.0,-15.0,3.0,True,,,,,,away,0.0,,0.0,71.0,2.996188012662216,11.41381,,20.173277282929135,67.21430975976409,
southwestern_assemblies_of_god_lions,58.5,19.0,0.324926686,0.194047619,20.5,4.0,12.5,9.0,0.72,11.5,2.5,9.5,23.5,2.0,23.5,11.5,0.0,15.5,51.0,81.0,-30.0,0.0,,,,,,,,0.0,,0.0,81.0,1.7845963522555839,10.96039,,12.18400097408842,63.59215002205634,
new_orleans_privateers,55.91304348,19.08695652,0.340386715,0.258805772,18.56521739,5.0,16.65217391,11.26086957,0.67624021,10.26086957,2.173913043,9.217391304,19.08695652,0.826086957,22.47826087,10.7826087,0.0,20.69565217,54.43478261,68.60869565,-14.17391304,6.0,,5.0,5.545454545,1015.380952,0.0,252.45,,-0.173913044,295.3181818,-0.173913044,1015.380952,4.005002422458977,9.58701582674943,24.859052327180425,26.825433556026475,52.62090782904344,14.639926105627783
louisiana_christian_university_wildcats,52.0,13.0,0.25,0.136363636,22.0,3.0,10.0,7.0,0.7,10.0,4.0,9.0,31.0,0.0,28.0,11.0,0.0,21.0,36.0,78.0,-42.0,6.0,True,,,,,,away,0.0,,0.0,78.0,3.7688534454319034,12.176912999999999,,25.268259229747127,73.31038175112755,
mississippi_valley_state_devilettes,67.04545455,22.40909091,0.334443819,0.29189736,24.04545455,6.954545455,20.59090909,12.90909091,0.62693157,12.68181818,1.954545455,9.636363636,19.18181818,0.772727273,23.81818182,15.36363636,0.090909091,21.31818182,64.68181818,79.09090909,-14.40909091,5.227272727,,5.0,5.285714286,1024.0,0.0,264.952381,,-0.227272727,199.2727273,-0.227272727,1024.0,4.177318512822435,10.166669500493956,24.603366930203755,27.961691672817068,57.25148918595716,14.367233448664255
texas_wesleyan_rams,61.0,14.0,0.229508197,0.181818182,22.0,4.0,17.0,11.0,0.647058823529412,6.0,0.0,10.0,23.0,2.0,24.0,15.0,0.0,18.0,43.0,69.0,-26.0,4.0,True,,,,,,away,0.0,,0.0,69.0,2.7830006155155425,10.630704999999999,,18.767512389503157,60.95845117082306,
wichita_state_shockers,61.86666667,23.93333333,0.385873147,0.292750443,15.0,4.4,15.66666667,11.8,0.753191489201449,12.73333333,3.833333333,8.666666667,17.56666667,0.466666667,27.13333333,14.93333333,0.133333333,16.53333333,64.06666667,62.93333333,1.13333334,12.26666667,,5.0,4.068965517,1330.862069,0.0,831.1034483,,0.033333333,485.0,0.0,1330.862069,6.978196441208068,12.375971032409167,66.33566593715793,46.43077528279841,74.90056301895828,58.87541276576942
schreiner_mountaineers,60.0,17.5,0.291144528,0.142140468,18.0,2.5,16.0,8.0,0.5,9.0,2.0,10.5,24.0,0.5,19.5,17.0,0.0,17.0,45.5,78.0,-32.5,4.0,,,,,,,,0.0,,0.0,78.0,3.130858181472416,9.119226500000002,,21.061296922171135,48.88395827877833,
st_edwards_hilltoppers,51.5,13.0,0.252659575,0.162679426,15.0,2.0,14.5,12.5,0.9,5.5,2.5,5.0,24.5,0.5,20.5,10.5,0.0,20.5,40.5,88.0,-47.5,1.0,,,,,,,,0.0,,0.0,88.0,1.3356633825955637,7.729118,,9.223721817364476,37.779033397332114,
louisiana_tech_lady_techsters,56.78125,24.59375,0.433288876,0.318721609,12.21875,3.875,19.0625,14.5,0.760655737704918,11.6875,2.8125,8.375,14.1875,0.53125,24.84375,10.15625,0.0625,14.84375,67.5625,60.125,7.4375,16.125,,10.0,3.967741935,1150.291667,-0.033333333,530.6551724,,-0.0625,402.0666667,-0.0625,1150.291667,8.219156730793417,11.42302409375,45.11407333111643,54.61370932385058,67.28791683356039,36.24223722595904
incarnate_word_cardinals,55.79310345,21.0,0.378267455,0.264729623,15.96551724,4.172413793,17.17241379,11.79310345,0.68674699,10.55172414,2.793103448,8.344827586,17.0,1.034482759,23.34482759,12.17241379,0.034482759,16.48275862,57.96551724,59.79310345,-1.82758621,8.482758621,,5.0,4.357142857,397.5217391,0.0,248.0,,-0.034482759,268.8888889,-0.034482759,397.5217391,5.11552520236704,10.486487656887352,23.532821178443417,34.14825825504242,59.80636645091257,13.225478898344026
green_bay_phoenix,57.15384615,22.34615385,0.393313245,0.326934367,22.30769231,7.038461538,12.84615385,10.07692308,0.78443114,14.26923077,2.5,7.115384615,13.61538462,0.807692308,24.96153846,10.34615385,0.0,14.84615385,61.80769231,55.15384615,6.65384616,15.19230769,,10.0,4.72,1527.636364,-0.115384615,516.72,,-0.115384615,482.1538462,-0.115384615,1527.636364,8.174668551100458,11.13168815246299,45.40917536051848,54.320352765152315,64.96057062766519,36.556968365963556
rice_owls,57.69230769,23.11538462,0.403374941,0.297274962,20.96153846,6.192307692,21.26923077,15.07692308,0.70886076,12.61538462,2.884615385,7.384615385,17.5,0.615384615,26.61538462,12.84615385,0.153846154,17.0,67.5,66.11538462,1.38461538,12.23076923,,12.5,4.84,714.7826087,-0.04,489.375,,0.192307692,350.0,-0.04,714.7826087,6.872972630087976,11.64516296374499,42.61851512229788,45.73692592019589,69.06248008854641,33.58068358771205
lamar_cardinals,54.10714286,22.0,0.407102983,0.358617992,16.71428571,6.0,18.25,12.39285714,0.679060665205479,13.17857143,2.464285714,7.178571429,15.96428571,0.714285714,24.25,10.85714286,0.107142857,16.35714286,62.39285714,60.96428571,1.42857143,10.85714286,,6.666666667,4.407407407,1019.192308,-0.083333333,548.7391304,,0.035714286,516.4230769,-0.083333333,1019.192308,6.3410425391108145,10.585135963919045,47.33005605708648,42.22936094374413,60.59442151227562,38.60561903999826
xavier_la_gold_rush,50.0,13.5,0.266760337,0.244444444,12.0,3.0,15.5,12.5,0.8,8.0,1.5,8.0,25.5,0.5,23.0,12.0,0.5,22.5,42.5,69.5,-27.0,4.0,,,,,,,,0.0,,0.0,69.5,2.860154123755972,9.146609,,19.276265227338254,49.10270422959166,
north_dakota_state_bison,54.37931034,22.0,0.404911923,0.325841355,20.75862069,6.862068966,18.06896552,13.34482759,0.73854962,10.24137931,1.75862069,6.517241379,14.93103448,0.586206897,24.34482759,10.03448276,0.103448276,17.27586207,64.20689655,65.89655172,-1.68965517,10.79310345,,,4.107142857,1161.115385,0.0,535.8333333,,-0.068965517,426.2222222,-0.068965517,1161.115385,5.963595088148374,10.24088155322562,,39.740459710473445,57.84433447169064,
creighton_bluejays,61.06896552,27.96551724,0.459455098,0.360803044,27.89655172,10.27586207,11.86206897,8.620689655,0.726744185757335,20.89655172,2.862068966,7.517241379,12.79310345,0.448275862,25.24137931,10.65517241,0.034482759,15.72413793,74.82758621,63.44827586,11.37931035,18.06896552,,10.0,4.107142857,1347.333333,0.034482759,755.9285714,,0.068965517,594.1724138,0.034482759,1347.333333,10.116264154232177,11.260448448248267,62.91078238471282,67.12329971531824,65.9891762454341,55.222718451779436
oral_roberts_golden_eagles,58.67741935,22.96774194,0.391052144,0.283863535,17.41935484,4.967741935,20.38709677,14.93548387,0.73259494,11.96774194,3.258064516,8.483870968,14.83870968,0.35483871,26.19354839,11.03225806,0.0,14.4516129,65.83870968,65.0,0.83870968,11.58064516,,5.0,3.933333333,1321.142857,0.0,428.962963,,-0.032258065,408.4827586,-0.032258065,1321.142857,6.529018175277582,12.1705094857246,37.33187404661866,43.46887863418647,73.25922707866451,27.942394430857917
smu_mustangs,60.0,23.28571429,0.386353983,0.284778404,12.10714286,3.535714286,15.75,10.53571429,0.668934240634921,14.60714286,4.107142857,7.428571429,14.42857143,0.571428571,26.96428571,11.71428571,0.071428571,15.03571429,60.64285714,60.92857143,-0.28571429,10.85714286,,5.0,4.444444444,827.24,-0.214285714,615.7777778,,0.071428571,392.8928571,-0.214285714,827.24,6.604753779599464,12.261901426084336,50.55496581038512,43.96828176571798,73.98931442973421,42.045038027132875
missouri_science_technology_miners,54.5,23.5,0.442307692,0.335561497,19.5,6.5,7.0,3.5,0.5,12.5,2.5,4.5,15.0,0.5,25.0,4.5,0.0,12.5,57.0,78.0,-21.0,2.5,,,,,,,,0.0,,0.0,78.0,2.859916170177703,10.8700885,,19.274696153410467,62.870773687632145,
chicago_state_cougars,57.58333333,20.33333333,0.357783792,0.247984918,14.54166667,3.75,18.16666667,11.875,0.653669724650703,8.125,3.041666667,8.25,18.75,0.875,22.58333333,13.5,0.041666667,21.95833333,56.29166667,69.29166667,-13.0,3.75,,5.0,5.043478261,532.9130435,0.047619048,1086.478261,,-0.208333333,979.2916667,-0.208333333,1086.478261,3.001548253509169,9.298820582381502,89.78887243920674,20.208622892021452,50.31865117792889,83.88864101807201
butler_bulldogs,53.89285714,20.96428571,0.38991748,0.261623944,21.46428571,5.642857143,11.71428571,8.0,0.682926829518144,11.39285714,1.964285714,4.928571429,19.85714286,0.964285714,24.07142857,9.285714286,0.0,14.39285714,55.57142857,77.89285714,-22.32142857,2.571428571,,15.0,4.222222222,759.1538462,0.0,398.4074074,,0.25,251.1428571,0.0,759.1538462,2.7925597598764913,10.202512107017697,35.22899380314307,18.8305457101106,57.537818960216775,25.69963826390405
missouri_baptist_spartans,55.5,16.0,0.295454546,0.226190476,25.5,5.5,6.0,5.0,0.833333333333333,9.5,2.5,7.0,23.0,1.0,20.0,8.0,0.0,15.0,42.5,97.0,-54.5,0.0,,,,,,,,0.0,,0.0,97.0,1.373995069433512,8.8512335,,9.476482254349937,46.743087883587286,
dickinson_state_nd_blue_hawks,44.0,16.0,0.363636364,0.1,20.0,2.0,10.0,8.0,0.8,8.0,0.0,4.0,29.0,1.0,17.0,6.0,0.0,24.0,42.0,95.0,-53.0,6.0,True,,,,,,away,0.0,,0.0,95.0,3.2631113637572313,5.078671999999999,,21.933378870673696,16.605863294185788,
nicholls_colonels,57.24,21.68,0.379982461,0.248224939,13.4,3.52,17.32,12.6,0.727482678983834,10.36,1.8,8.28,19.92,0.6,24.84,11.2,0.08,17.52,59.48,70.84,-11.36,4.76,,5.0,5.041666667,794.4761905,-0.043478261,532.9,,-0.12,339.5217391,-0.12,794.4761905,3.588216485446916,10.86456868,44.60995350235514,24.07713301778169,62.82667843430544,35.704585184980495
uic_flames,50.61538462,18.34615385,0.366141905,0.266363026,14.53846154,3.846153846,19.61538462,12.73076923,0.64901961,9.961538462,2.923076923,8.538461538,17.96153846,0.961538462,20.23076923,8.461538462,0.115384615,18.15384615,53.26923077,68.03846154,-14.76923077,3.153846154,,5.0,4.32,534.48,0.0,240.12,,0.0,191.8076923,0.0,534.48,2.7909031782993536,8.888240884758215,22.184910590692,18.819622155269155,47.03872252491116,11.787910214839009
briar_cliff_chargers,54.0,12.0,0.222222222,0.285714286,21.0,6.0,10.0,5.0,0.5,6.0,1.0,7.0,25.0,1.0,22.0,10.0,0.0,16.0,35.0,83.0,-48.0,0.0,True,,,,,,away,0.0,,0.0,83.0,0.99053521422964,9.420757999999998,,6.947935024548439,51.29275202177735,
william_carey_crusaders,47.0,10.0,0.207022344,0.245614035,15.5,3.5,15.0,11.5,0.766666666666667,5.0,0.0,6.5,22.5,0.5,25.0,6.0,0.0,15.5,35.0,70.0,-35.0,1.0,,,,,,,,0.0,,0.0,70.0,1.2134708551527118,10.607194,,8.417980166510832,60.77063281787603,
lsu_shreveport_pilots,46.33333333,13.33333333,0.28679078,0.256317878,18.66666667,5.0,12.0,8.666666667,0.72222222225,7.0,2.666666667,5.666666667,26.33333333,0.333333333,19.33333333,7.0,2.0,15.66666667,40.33333333,77.66666667,-37.33333334,1.333333333,,,,,,,,0.0,,0.0,77.66666667,1.4668453566994846,8.071480998105597,,10.088740182961072,40.51401082977669,
st_thomas_tx_celts,54.0,12.0,0.222222222,0.083333333,24.0,2.0,18.0,12.0,0.666666666666667,5.0,1.0,5.0,24.0,1.0,21.0,10.0,0.0,20.0,38.0,79.0,-41.0,2.0,True,,,,,,away,0.0,,0.0,79.0,1.639267666572048,7.858091,,11.225698714780398,38.80933820931964,
northwestern_state_lady_demons,58.875,22.08333333,0.376242036,0.265613882,18.54166667,5.083333333,18.875,13.41666667,0.710816777218543,11.125,2.916666667,8.708333333,18.33333333,0.375,26.04166667,12.5,0.208333333,16.29166667,62.66666667,63.875,-1.20833333,10.875,,5.0,5.086956522,637.952381,0.0,232.0526316,,-0.166666667,265.6190476,-0.166666667,637.952381,6.1260573460723915,11.8250869176135,22.842542496588095,40.811741323519136,70.49980817630544,12.48928539638354
jamestown_jimmies,53.0,14.0,0.264150943,0.210526316,19.0,4.0,6.0,4.0,0.666666666666667,6.0,1.0,8.0,23.0,0.0,23.0,7.0,0.0,18.0,36.0,82.0,-46.0,4.0,True,,,,,,away,0.0,,0.0,82.0,2.4910548141813083,9.805091,,16.84241192018967,54.36300811650728,
central_christian_college_central_christian_college,46.0,19.0,0.413043478,0.407407407,27.0,11.0,5.0,3.0,0.6,11.0,0.0,4.0,24.0,5.0,13.0,2.0,0.0,15.0,52.0,120.0,-68.0,3.0,True,,,,,,away,0.0,,0.0,120.0,2.3973637103549117,4.680798000000001,,16.224609618795363,13.427434500835844,
kansas_city_roos,60.29032258,26.0,0.431988858,0.352748598,20.5483871,7.290322581,16.51612903,12.74193548,0.77148437,14.70967742,2.677419355,6.580645161,14.4516129,0.741935484,26.35483871,12.0,0.0,15.90322581,72.03225806,65.35483871,6.67741935,13.58064516,,5.0,3.933333333,989.4482759,-0.148148148,351.5185185,,0.032258065,461.4827586,-0.148148148,989.4482759,7.685221657085056,11.482084999540701,32.42891306547761,51.092923423586406,67.75972671187989,22.713306368946164
life_pacific,70.5,20.5,0.291975309,0.197994988,20.0,4.0,10.5,4.5,0.4,5.5,0.5,3.5,11.0,0.0,23.0,9.0,0.0,8.0,49.5,100.0,-50.5,0.5,,,,,,,,0.0,,0.0,100.0,1.425688848940724,10.194115499999999,,9.817352781465315,57.47074240454463,
western_new_mexico_mustangs,45.0,14.0,0.311111111,0.315789474,19.0,6.0,11.0,6.0,0.545454545454545,6.0,2.0,3.0,26.0,3.0,21.0,4.0,0.0,18.0,40.0,94.0,-54.0,0.0,True,,,,,,away,0.0,,0.0,94.0,0.7680346430449312,7.792336000000001,,5.480758747127611,38.28405235171969,
colorado_christian_cougars,63.0,19.0,0.300925926,0.301515152,26.5,8.0,8.5,6.0,0.705882352941176,10.0,1.0,4.0,17.5,0.5,27.0,13.5,0.0,14.0,52.0,83.0,-31.0,0.0,,,,,,,,0.0,,0.0,83.0,1.8651274708212982,11.238910999999998,,12.715025888427606,65.81712367188672,
university_of_science_and_arts_drovers,61.33333333,19.33333333,0.316115147,0.225925926,15.33333333,3.333333333,15.0,10.33333333,0.688888888666667,9.333333333,3.666666667,10.33333333,22.33333333,0.666666667,25.33333333,11.0,0.0,21.33333333,52.33333333,84.66666667,-32.33333334,2.333333333,,,,,,,,0.0,,0.0,84.66666667,2.459136533185162,11.217073331572774,,16.631941697824608,65.64267278012522,
college_of_st_mary_flames,55.0,18.0,0.327272727,0.310344828,29.0,9.0,18.0,12.0,0.666666666666667,11.0,4.0,10.0,25.0,2.0,22.0,8.0,0.0,17.0,57.0,87.0,-30.0,5.0,True,,,,,,away,0.0,,0.0,87.0,3.4682508375526684,10.349952999999998,,23.286075485845085,58.71565510827413,
sam_houston_bearkats,60.2,23.9,0.395851802,0.28891946,10.53333333,3.166666667,23.6,16.3,0.7,11.13333333,2.833333333,9.866666667,20.16666667,0.6,23.7,15.66666667,0.1,20.76666667,67.26666667,69.16666667,-1.9,11.8,,5.0,4.103448276,738.6538462,0.0,598.2916667,,-0.066666667,460.0740741,-0.066666667,738.6538462,6.527931236341947,10.357150832858885,49.80866585522457,43.46171132215271,58.77315521938571,41.249096921106144
university_of_the_southwest_mustangs,56.0,15.0,0.267857143,0.222222222,18.0,4.0,15.0,9.0,0.6,5.0,0.0,3.0,18.0,0.0,16.0,5.0,0.0,16.0,43.0,99.0,-56.0,0.0,True,,,,,,away,0.0,,0.0,99.0,0.766178144478092,5.6266549999999995,,5.468516932907408,20.9834424912841,
wiley_wildcats,57.0,20.5,0.359573152,0.323717949,12.5,4.0,20.0,14.0,0.7,10.5,3.0,9.5,34.0,0.5,26.0,12.0,0.0,21.5,59.0,81.0,-22.0,4.0,,,,,,,,0.0,,0.0,81.0,3.0472361752235124,11.208546,,20.50989059010883,65.57455192728904,
antelope_valley,59.66666667,10.33333333,0.170863858,0.184193122,29.0,5.333333333,16.66666667,10.0,0.59999999988,7.333333333,1.333333333,6.666666667,22.0,0.0,26.0,11.66666667,0.0,14.66666667,36.0,83.66666667,-47.66666667,0.0,,,,,,,,0.0,,0.0,83.66666667,1.3159912299925356,11.380784332858886,,9.094002979020438,66.95048319316032,
loyola_new_orleans_wolfpack,54.0,16.0,0.296296296,0.0,13.0,0.0,19.0,12.0,0.631578947368421,7.0,2.0,9.0,20.0,0.0,29.0,12.0,0.0,16.0,44.0,57.0,-13.0,4.0,True,,,,,,away,0.0,,0.0,57.0,2.9462232806032693,13.171912,,19.843808153055672,81.25896213324455,
prairie_view_am_lady_panthers,62.69230769,23.11538462,0.377384059,0.314092118,18.92307692,5.769230769,17.38461538,12.03846154,0.69247788,15.11538462,3.884615385,10.19230769,20.03846154,1.269230769,26.34615385,12.15384615,0.0,20.88461538,64.11538462,71.42307692,-7.3076923,10.0,,,4.84,1707.368421,0.0,1030.5,,-0.115384615,720.0434783,-0.115384615,1707.368421,6.218019893068783,11.732122540382655,,41.4181454628249,69.75715936450482,
arizona_christian_firestorm,45.0,17.0,0.377777778,0.307692308,13.0,4.0,20.0,10.0,0.5,5.0,0.0,9.0,41.0,2.0,25.0,7.0,0.0,12.0,48.0,95.0,-47.0,0.0,True,,,,,,away,0.0,,0.0,95.0,0.511385453939176,11.76609,,3.788405330368679,70.0285094695248,
arlington_baptist_patriots,55.75,14.75,0.253825538,0.1942959,11.5,2.5,8.25,4.5,0.545454545454545,9.75,0.75,3.5,30.0,1.25,17.5,9.0,0.0,12.0,36.5,116.25,-79.75,0.5,,,,,,,,0.0,,0.0,116.25,1.4143776801150711,7.13147025,,9.742766552393915,33.00470580397135,
greenville_panthers,70.0,24.0,0.342857143,0.333333333,18.0,6.0,4.0,2.0,0.5,17.0,2.0,5.0,24.0,0.0,31.0,16.0,0.0,13.0,56.0,105.0,-49.0,0.0,True,,,,,,away,0.0,,0.0,105.0,2.7099227666933956,13.552172,,18.28563458745566,84.29668094110647,
unt_dallas_trailblazers,55.0,17.0,0.309090909,0.285714286,21.0,6.0,12.0,7.0,0.583333333333333,7.0,2.0,1.0,19.0,0.0,19.0,12.0,0.0,13.0,47.0,92.0,-45.0,1.0,True,,,,,,away,0.0,,0.0,92.0,1.6816335733641958,7.179055999999999,,11.505060934328412,33.38484604423121,
memphis_tigers,57.0,21.96296296,0.386439014,0.317482647,16.44444444,5.259259259,18.81481481,13.37037037,0.71062992,10.55555556,3.888888889,6.851851852,15.92592593,0.851851852,25.40740741,13.7037037,0.296296296,15.66666667,62.55555556,61.74074074,0.81481482,10.59259259,,5.0,4.576923077,925.625,-0.111111111,749.1153846,,0.074074074,503.1111111,-0.111111111,925.625,6.043928029198649,11.289947482187186,61.09000424958267,40.270177835585876,66.22483019328558,53.280828796442385
st_francis_pa_red_flash,53.06666667,20.43333333,0.384983643,0.302219063,14.76666667,4.4,12.93333333,8.966666667,0.693298969276623,11.4,1.566666667,4.766666667,18.06666667,1.566666667,24.5,11.53333333,0.1,14.86666667,54.23333333,65.86666667,-11.63333334,5.4,,5.0,4.068965517,539.875,0.0,287.6206897,,-0.266666667,250.8333333,-0.266666667,539.875,4.008109642466822,10.232194632935888,25.93452559804153,26.845922669649706,57.774938739437665,15.786935935646092
old_dominion_monarchs,59.74193548,23.80645161,0.398652883,0.27164475,16.0,4.290322581,18.93548387,11.93548387,0.63032368,11.87096774,3.870967742,10.51612903,14.90322581,0.548387097,23.12903226,14.19354839,0.193548387,18.25806452,63.83870968,55.64516129,8.19354839,14.48387097,,,4.033333333,1237.24,-0.1,711.1428571,,0.0,675.0,-0.1,1237.24,7.696512788178094,10.766993290045505,,51.16737752317252,62.04719440430167,
wright_state_raiders,62.73913043,22.95652174,0.366781681,0.280072361,19.7826087,5.652173913,12.56521739,8.304347826,0.660899654040924,10.0,3.695652174,7.913043478,14.13043478,0.217391304,25.56521739,10.17391304,0.652173913,15.52173913,59.86956522,70.17391304,-10.30434782,5.5,,,5.090909091,829.7142857,0.0,287.0,,-0.260869565,217.0909091,-0.260869565,829.7142857,3.9269507101004764,11.609989782037832,,26.310757929915827,68.78149803520347,
nelson_lions,63.5,18.0,0.282587065,0.284848485,24.0,7.0,10.0,6.5,0.65,7.5,1.0,10.0,21.0,3.0,15.5,7.0,0.0,13.0,49.5,115.0,-65.5,0.0,,,,,,,,0.0,,0.0,115.0,1.0699199054312598,7.705904499999999,,7.471400358148441,37.59359163236524,
